match_id,game_version,queue_id,game_duration,game_mode,team1_win,team1_ban_1,team1_ban_2,team1_ban_3,team1_ban_4,team1_ban_5,team2_win,team2_ban_1,team2_ban_2,team2_ban_3,team2_ban_4,team2_ban_5,team1_top,team1_jungle,team1_mid,team1_adc,team1_support,team2_top,team2_jungle,team2_mid,team2_adc,team2_support,target,has_complete_positions
BR1_3134048304,15.16.706.7476,420,1591,CLASSIC,1,42,126,246,555,114,0,77,804,35,110,157,92,11,54,236,37,58,238,13,166,78,1,True
BR1_3134096093,15.16.706.7476,420,1675,CLASSIC,0,-1,236,238,77,37,1,517,92,7,81,804,887,80,42,145,432,893,245,268,18,12,0,True
BR1_3134127289,15.16.706.7476,420,1479,CLASSIC,1,92,38,-1,555,517,0,238,11,-1,110,157,266,245,163,523,37,897,80,893,804,16,1,True
BR1_3134414297,15.16.706.7476,420,2367,CLASSIC,1,111,238,804,-1,8,0,145,236,3,35,17,517,950,157,147,235,893,141,268,202,432,1,True
BR1_3134728960,15.16.706.7476,420,1384,CLASSIC,0,8,950,245,804,157,1,238,804,-1,48,115,83,163,893,69,111,875,80,101,119,555,0,True
BR1_3134747261,15.16.706.7476,420,1649,CLASSIC,1,238,78,950,804,37,0,101,804,238,48,-1,799,80,61,51,518,58,5,142,236,201,1,True
BR1_3134880301,15.16.706.7476,420,1558,CLASSIC,0,555,122,38,246,804,1,126,61,876,804,111,107,59,163,110,267,92,154,10,99,235,0,True
BR1_3135971555,15.17.706.7412,420,1583,CLASSIC,0,238,107,246,35,804,1,78,-1,238,-1,54,68,5,112,236,37,126,24,893,202,43,0,True
BR1_3136229258,15.17.707.9808,420,1269,CLASSIC,1,60,-1,154,-1,8,0,92,-1,7,11,804,133,48,893,115,555,79,950,166,235,497,1,True
BR1_3136525081,15.17.708.2856,420,1834,CLASSIC,1,555,157,44,24,246,0,84,246,804,-1,107,268,48,55,22,16,893,233,238,202,267,1,True
BR1_3137122950,15.17.708.5788,420,1127,CLASSIC,1,64,107,35,246,133,0,157,-1,238,246,107,92,200,517,804,902,893,5,43,235,111,1,True
BR1_3137155887,15.17.708.5788,420,1426,CLASSIC,1,80,-1,107,92,517,0,80,950,-1,238,133,893,234,268,110,12,68,62,157,15,432,1,True
BR1_3137339821,15.17.708.5788,420,1431,CLASSIC,0,201,38,107,-1,62,1,804,-1,799,246,84,68,80,13,42,526,893,5,238,15,43,0,True
BR1_3137486729,15.17.708.5788,420,1806,CLASSIC,0,804,555,246,238,126,1,238,-1,157,107,-1,92,24,4,221,37,54,5,43,145,111,0,True
BR1_3137511168,15.17.708.5788,420,1899,CLASSIC,0,91,126,-1,107,157,1,246,555,-1,157,107,92,5,142,804,117,106,59,800,115,37,0,True
BR1_3137559585,15.17.708.5788,420,1478,CLASSIC,0,238,11,517,92,245,1,77,8,246,107,126,31,106,39,800,43,58,234,61,22,432,0,True
BR1_3137825172,15.17.708.5788,420,1112,CLASSIC,1,-1,246,114,-1,893,0,246,92,76,432,91,14,56,8,236,267,23,30,777,235,12,1,True
BR1_3138028742,15.17.708.5788,420,1779,CLASSIC,0,77,107,7,-1,126,1,233,887,-1,8,246,24,238,84,804,902,78,11,517,523,117,0,True
BR1_3138072057,15.17.708.5788,420,1726,CLASSIC,0,950,11,246,-1,8,1,78,-1,8,-1,55,83,60,517,804,201,799,64,1,523,12,0,True
BR1_3138089442,15.17.708.5788,420,1836,CLASSIC,0,55,555,246,107,39,1,30,35,-1,950,236,58,11,112,221,37,14,238,1,804,432,0,True
BR1_3138101774,15.17.708.5788,420,1538,CLASSIC,0,92,35,800,238,-1,1,246,804,238,35,8,24,234,166,115,267,42,106,112,22,53,0,True
BR1_3138201363,15.17.708.5788,420,1194,CLASSIC,0,895,238,35,54,92,1,-1,7,-1,246,157,68,62,163,222,526,893,5,134,804,117,0,True
BR1_3138255876,15.17.708.5788,420,1730,CLASSIC,0,37,517,-1,126,7,1,-1,238,-1,92,804,157,91,246,202,432,17,143,112,22,555,0,True
BR1_3138460302,15.17.708.5788,420,1667,CLASSIC,1,234,246,69,107,83,0,238,236,38,114,246,13,79,10,81,12,240,30,45,804,78,1,True
BR1_3138545210,15.17.708.5788,420,2244,CLASSIC,0,37,804,-1,64,77,1,804,81,238,64,39,92,76,91,15,43,6,246,38,45,111,0,True
BR1_3138571965,15.17.708.5788,420,1779,CLASSIC,1,8,58,107,134,800,0,246,24,517,28,157,92,234,154,21,53,126,238,893,804,37,1,True
BR1_3138585052,15.17.708.5788,420,1702,CLASSIC,1,11,17,41,107,-1,0,107,893,246,1,236,85,238,7,804,111,24,35,245,523,412,1,True
BR1_3138587502,15.17.708.5788,420,1827,CLASSIC,1,246,-1,-1,64,799,0,799,-1,35,55,-1,114,141,99,145,497,126,59,61,236,555,1,True
BR1_3138600135,15.17.708.5788,420,1421,CLASSIC,1,517,122,64,107,246,0,555,777,238,246,799,78,245,103,804,37,36,48,61,523,16,1,True
BR1_3138603787,15.17.708.5788,420,1324,CLASSIC,1,238,-1,804,517,-1,0,11,84,55,107,518,8,246,163,145,89,901,876,42,202,43,1,True
BR1_3138732035,15.17.708.5788,420,1764,CLASSIC,1,11,-1,38,555,81,0,-1,238,55,141,-1,2,24,910,136,432,8,233,13,112,44,1,True
BR1_3138943662,15.17.708.5788,420,1719,CLASSIC,0,238,887,92,246,-1,1,902,51,122,11,517,82,234,166,67,50,78,62,268,15,12,0,True
BR1_3138961483,15.17.708.5788,420,1727,CLASSIC,0,11,518,8,110,804,1,238,-1,517,11,246,420,107,163,145,111,150,62,268,119,902,0,True
BR1_3138998013,15.17.708.5788,420,1683,CLASSIC,0,893,77,887,804,54,1,107,238,5,246,92,114,64,86,145,117,8,20,10,42,37,0,True
BR1_3139036775,15.17.708.5788,420,1364,CLASSIC,1,804,111,48,887,99,0,60,55,83,-1,238,82,107,777,45,161,41,799,800,81,518,1,True
BR1_3139256427,15.17.708.5788,420,1525,CLASSIC,0,141,800,804,54,246,1,246,107,555,902,238,68,59,112,22,117,114,77,103,110,16,0,True
BR1_3139359183,15.17.708.5788,420,1693,CLASSIC,0,432,804,11,64,238,1,236,11,555,55,432,799,28,134,42,78,24,254,13,145,12,0,True
BR1_3139382406,15.17.708.5788,420,2954,CLASSIC,1,246,432,92,8,238,0,8,-1,145,126,55,240,59,910,202,12,13,62,61,236,526,1,True
BR1_3139507624,15.17.708.5788,420,1392,CLASSIC,1,24,154,11,800,-1,0,38,107,555,145,166,133,62,157,81,910,150,233,45,360,518,1,True
BR1_3139614081,15.17.708.5788,420,1783,CLASSIC,0,893,804,107,238,55,1,800,246,-1,555,-1,24,62,13,81,432,114,876,64,221,99,0,True
BR1_3139644737,15.17.708.5788,420,1299,CLASSIC,1,-1,37,-1,55,107,0,246,895,11,517,-1,126,76,13,804,78,897,106,268,523,432,1,True
BR1_3140109664,15.17.708.5788,420,102,CLASSIC,0,246,432,92,-1,238,1,800,17,126,154,133,166,78,893,145,902,240,245,157,498,497,0,True
BR1_3140119053,15.17.708.5788,420,1861,CLASSIC,0,804,799,92,432,8,1,58,154,55,-1,126,14,233,893,69,267,875,59,13,110,497,0,True
BR1_3140319266,15.17.708.5788,420,1309,CLASSIC,1,246,58,39,555,33,0,24,157,150,53,8,266,121,517,221,117,875,238,103,901,26,1,True
BR1_3140341659,15.17.708.5788,420,1630,CLASSIC,1,246,7,238,107,55,0,78,58,-1,114,157,799,5,13,110,111,8,233,50,221,432,1,True
BR1_3140406386,15.17.708.5788,420,2073,CLASSIC,0,-1,777,55,154,555,1,517,13,893,61,238,17,72,42,895,37,24,246,103,145,111,0,True
BR1_3140461946,15.17.708.5788,420,1531,CLASSIC,0,141,67,17,7,887,1,76,-1,246,157,37,897,30,800,901,201,420,35,99,145,432,0,True
BR1_3140501803,15.17.708.5788,420,1124,CLASSIC,0,246,54,107,8,58,1,893,37,555,-1,54,875,121,13,145,111,24,76,126,804,89,0,True
BR1_3140513034,15.17.708.5788,420,1503,CLASSIC,0,804,114,555,246,92,1,804,246,154,893,58,14,62,268,30,16,164,234,8,901,432,0,True
BR1_3140551014,15.17.708.5788,420,1587,CLASSIC,1,92,238,141,804,8,0,126,-1,107,246,78,58,517,157,236,201,266,64,61,498,497,1,True
BR1_3140565211,15.17.708.5788,420,1168,CLASSIC,0,92,91,-1,141,35,1,117,238,246,64,107,150,517,236,804,111,39,200,61,901,201,0,True
BR1_3140572409,15.17.708.5788,420,1299,CLASSIC,0,-1,117,7,107,238,1,78,238,117,799,-1,166,48,246,145,111,240,64,13,81,432,0,True
BR1_3140660398,15.17.708.5788,420,1561,CLASSIC,0,555,157,145,412,122,1,38,-1,17,24,-1,777,28,893,99,267,164,238,1,804,43,0,True
BR1_3140701507,15.17.708.5788,420,1539,CLASSIC,1,238,246,107,799,35,0,8,-1,518,-1,99,92,28,20,804,117,14,5,13,145,555,1,True
BR1_3140712292,15.17.708.5788,420,2227,CLASSIC,1,893,555,-1,11,107,0,246,895,92,-1,107,17,238,8,804,40,39,876,10,202,432,1,True
BR1_3140771106,15.17.708.5788,420,1513,CLASSIC,0,157,-1,55,804,-1,1,84,517,122,5,107,799,234,61,222,267,78,120,4,235,12,0,True
BR1_3140781341,15.17.708.5788,420,1594,CLASSIC,1,236,35,432,92,120,0,107,91,246,157,8,799,62,910,804,117,126,254,25,901,518,1,True
BR1_3140789305,15.17.708.5788,420,1742,CLASSIC,1,58,133,11,154,157,0,157,142,875,555,799,82,950,61,804,111,240,234,517,523,267,1,True
BR1_3140805747,15.17.708.5788,420,1627,CLASSIC,1,893,-1,154,555,92,0,92,157,804,238,131,122,106,234,147,53,36,517,13,221,432,1,True
BR1_3140825665,15.17.708.5788,420,1624,CLASSIC,0,-1,245,-1,238,-1,1,126,8,246,154,876,79,64,45,157,235,92,33,13,145,555,0,True
BR1_3140943266,15.18.710.2811,420,1575,CLASSIC,1,-1,804,246,555,8,0,55,246,117,-1,77,799,5,517,29,40,266,245,238,145,53,1,True
BR1_3140956846,15.18.710.2811,420,1838,CLASSIC,0,804,54,5,8,-1,1,893,92,246,107,555,114,48,13,910,111,240,56,69,145,432,0,True
BR1_3140984882,15.18.710.2811,420,1554,CLASSIC,1,800,157,111,246,39,0,35,122,200,92,37,34,238,61,523,267,8,59,777,30,432,1,True
BR1_3141013453,15.18.710.2811,420,2273,CLASSIC,0,-1,55,28,-1,432,1,-1,154,555,-1,246,166,238,134,221,44,133,131,163,804,117,0,True
BR1_3141108768,15.18.710.2811,420,1609,CLASSIC,1,246,154,35,122,141,0,238,-1,60,804,8,107,59,10,22,518,14,106,517,42,497,1,True
BR1_3141131987,15.18.710.2811,420,1747,CLASSIC,1,107,154,800,37,55,0,238,246,107,35,60,79,245,799,202,555,14,234,131,910,43,1,True
BR1_3141148630,15.18.710.2811,420,1962,CLASSIC,0,103,64,800,236,799,1,8,238,246,37,157,69,25,777,360,12,58,234,910,136,111,0,True
BR1_3141153162,15.18.710.2811,420,1893,CLASSIC,1,107,887,84,804,111,0,33,517,800,238,114,799,121,34,30,32,58,64,38,110,37,1,True
BR1_3141163350,15.18.710.2811,420,1589,CLASSIC,0,-1,114,54,154,64,1,8,81,-1,35,246,157,141,163,67,12,266,106,13,45,78,0,True
BR1_3141335253,15.18.710.2811,420,1297,CLASSIC,1,154,15,246,238,107,0,517,78,83,246,800,150,56,38,42,44,13,950,4,21,497,1,True
BR1_3141342732,15.18.710.2811,420,2338,CLASSIC,0,35,246,517,30,-1,1,119,246,92,107,-1,17,59,4,22,412,150,76,61,42,37,0,True
BR1_3141349767,15.18.710.2811,420,1263,CLASSIC,0,-1,804,517,893,59,1,238,24,122,30,555,164,245,8,202,117,107,121,10,42,37,0,True
BR1_3141359300,15.18.710.2811,420,1342,CLASSIC,0,64,266,246,17,37,1,15,35,92,777,12,98,245,10,804,16,24,421,61,115,44,0,True
BR1_3141387827,15.18.710.2811,420,1989,CLASSIC,1,246,33,11,24,78,0,61,526,246,910,64,157,141,893,81,53,19,203,10,115,43,1,True
BR1_3141409564,15.18.710.2811,420,1033,CLASSIC,0,61,54,145,238,107,1,61,-1,246,106,24,157,141,10,202,902,92,203,4,110,40,0,True
BR1_3141437842,15.18.710.2811,420,1327,CLASSIC,0,107,555,54,804,238,1,238,107,-1,8,246,84,141,800,18,53,799,64,3,42,37,0,True
BR1_3141580523,15.18.710.2811,420,1447,CLASSIC,1,58,77,804,157,26,0,893,64,804,246,84,92,59,517,222,34,86,245,101,145,497,1,True
BR1_3141631502,15.18.710.2811,420,2135,CLASSIC,0,81,555,8,-1,517,1,122,12,268,8,-1,17,48,58,45,267,78,62,157,112,432,0,True
BR1_3141657889,15.18.710.2811,420,2212,CLASSIC,1,38,119,800,268,92,0,107,246,517,122,91,777,79,157,51,412,58,238,910,110,37,1,True
BR1_3141733426,15.18.710.2811,420,2018,CLASSIC,0,157,35,154,126,107,1,-1,157,777,58,876,92,246,103,145,518,875,33,136,42,43,0,True
BR1_3141759103,15.18.710.2811,420,1382,CLASSIC,1,238,126,157,-1,950,0,-1,33,107,246,41,92,517,8,901,12,58,11,893,804,526,1,True
BR1_3141784798,15.18.710.2811,420,1616,CLASSIC,1,893,200,154,238,555,0,80,555,13,107,246,133,950,8,22,43,92,24,79,110,16,1,True
BR1_3141915032,15.18.710.2811,420,1795,CLASSIC,0,238,106,11,145,58,1,555,154,-1,35,950,92,107,112,45,111,133,80,61,22,432,0,True
BR1_3142066531,15.18.710.2811,420,1365,CLASSIC,0,200,-1,157,804,83,1,141,157,893,42,10,41,887,61,81,201,24,254,3,110,89,0,True
BR1_3142081151,15.18.710.2811,420,1785,CLASSIC,0,893,42,107,-1,887,1,804,107,114,238,246,24,72,61,145,518,8,62,112,202,12,0,True
BR1_3142135004,15.18.710.2811,420,1932,CLASSIC,1,902,78,246,233,122,0,238,804,107,54,92,82,234,103,15,80,114,62,38,202,111,1,True
BR1_3142138893,15.18.710.2811,420,1482,CLASSIC,1,555,62,24,92,157,0,200,-1,134,8,42,266,107,268,22,16,19,950,800,901,432,1,True
BR1_3142176144,15.18.710.2811,420,912,CLASSIC,1,58,432,246,-1,107,0,7,64,78,950,-1,875,203,910,45,497,150,141,8,202,16,1,True
BR1_3142347961,15.18.710.2811,420,1424,CLASSIC,1,106,55,54,-1,110,0,518,42,110,84,107,246,203,10,96,53,24,5,34,103,902,1,True
BR1_3142363650,15.18.710.2811,420,1586,CLASSIC,1,81,24,107,154,8,0,24,799,157,107,246,133,60,39,222,117,10,254,18,115,37,1,True
BR1_3142495813,15.18.710.2811,420,1775,CLASSIC,0,112,122,141,133,11,1,234,7,55,36,8,86,950,10,222,117,17,62,91,50,235,0,True
BR1_3142521914,15.18.710.2811,420,2002,CLASSIC,1,517,799,53,58,157,0,11,238,799,555,246,122,245,134,236,37,98,5,4,21,267,1,True
BR1_3142546397,15.18.710.2811,420,1890,CLASSIC,1,-1,432,246,799,141,0,-1,53,157,58,876,50,59,99,67,902,875,33,43,901,37,1,True
BR1_3142632274,15.18.710.2811,420,1915,CLASSIC,1,55,-1,24,7,154,0,35,-1,126,134,555,799,238,246,30,432,92,107,50,115,16,1,True
BR1_3142648710,15.18.710.2811,420,1029,CLASSIC,1,11,103,-1,154,246,0,238,11,-1,54,-1,240,30,134,69,12,157,77,777,15,432,1,True
BR1_3142725363,15.18.710.2811,420,1289,CLASSIC,0,81,42,92,804,77,1,107,35,11,84,10,24,5,61,45,497,150,64,3,69,12,0,True
BR1_3142729809,15.18.710.2811,420,1318,CLASSIC,0,804,58,107,8,-1,1,-1,91,238,142,893,92,48,99,115,43,42,77,777,202,432,0,True
BR1_3142785813,15.18.710.2811,420,1677,CLASSIC,1,266,81,55,35,107,0,-1,35,154,107,17,126,20,238,69,53,133,76,517,901,25,1,True
BR1_3142807256,15.18.710.2811,420,1396,CLASSIC,1,133,17,107,555,35,0,26,246,141,17,55,126,76,3,81,78,50,64,61,202,526,1,True
BR1_3142816805,15.18.710.2811,420,2170,CLASSIC,1,-1,35,122,120,518,0,107,203,-1,246,55,82,64,20,236,267,887,141,238,112,111,1,True
BR1_3142831345,15.18.710.2811,420,1900,CLASSIC,1,10,246,145,42,555,0,11,107,-1,-1,29,24,238,893,236,37,126,76,800,81,43,1,True
BR1_3142854141,15.18.710.2811,420,1838,CLASSIC,0,518,141,-1,145,107,1,10,-1,107,42,7,150,60,236,110,111,24,62,901,115,432,0,True
BR1_3143072707,15.18.710.2811,420,1954,CLASSIC,0,7,35,526,555,126,1,107,119,555,55,799,92,59,268,51,902,240,427,115,222,117,0,True
BR1_3143112550,15.18.710.2811,420,1249,CLASSIC,1,-1,-1,81,64,-1,0,55,35,107,7,58,799,141,84,236,12,92,203,31,42,517,1,True
BR1_3143145804,15.18.710.2811,420,1111,CLASSIC,1,141,8,-1,35,80,0,11,35,555,-1,80,799,32,4,21,53,150,238,13,22,267,1,True
BR1_3143216340,15.18.710.2811,420,1372,CLASSIC,0,246,61,154,24,-1,1,13,-1,35,893,42,240,64,112,145,12,19,5,8,804,526,0,True
BR1_3143309608,15.18.710.2811,420,1433,CLASSIC,1,8,497,-1,11,950,0,-1,236,238,83,61,114,5,38,498,25,79,234,45,145,526,1,True
BR1_3143315720,15.18.710.2811,420,1945,CLASSIC,0,35,30,54,245,-1,1,107,84,238,91,875,157,9,61,523,412,799,5,133,145,32,0,True
BR1_3143356865,15.18.710.2811,420,2012,CLASSIC,1,-1,111,35,117,107,0,78,64,555,804,83,150,62,238,115,45,58,59,61,30,37,1,True
BR1_3143368043,15.18.710.2811,420,1659,CLASSIC,1,238,141,11,111,-1,0,110,246,115,78,92,24,76,42,112,555,79,59,157,136,37,1,True
BR1_3143376495,15.18.710.2811,420,2016,CLASSIC,1,555,427,246,107,92,0,142,555,92,-1,11,68,141,13,145,432,799,113,163,804,37,1,True
BR1_3143381595,15.18.710.2811,420,1748,CLASSIC,1,54,246,-1,110,7,0,107,42,526,35,77,92,64,81,147,37,24,62,112,30,25,1,True
BR1_3143475737,15.18.710.2811,420,1329,CLASSIC,0,24,107,236,11,-1,1,517,80,72,35,81,83,233,157,42,43,31,59,84,136,78,0,True
BR1_3143537649,15.18.710.2811,420,2371,CLASSIC,0,111,107,117,39,555,1,72,555,800,11,126,13,59,61,81,518,85,238,99,202,12,0,True
BR1_3143563666,15.18.710.2811,420,1193,CLASSIC,0,887,804,84,-1,236,1,126,518,24,238,107,799,246,61,81,432,92,104,163,202,412,0,True
BR1_3143635006,15.18.710.2811,420,953,CLASSIC,1,61,887,111,8,-1,0,238,203,-1,-1,58,157,246,10,910,50,69,60,13,145,12,1,True
BR1_3143641479,15.18.710.2811,420,1525,CLASSIC,1,60,526,238,107,147,0,22,11,238,83,800,58,143,236,523,37,897,59,157,99,555,1,True
BR1_3143651150,15.18.710.2811,420,1968,CLASSIC,0,3,91,43,893,107,1,246,92,-1,236,8,266,141,7,81,267,79,517,238,202,111,0,True
BR1_3143682358,15.18.710.2811,420,557,CLASSIC,1,76,154,119,246,42,0,238,-1,111,-1,8,24,35,41,15,432,14,64,126,115,25,1,True
BR1_3143696056,15.18.710.2811,420,1663,CLASSIC,0,83,246,7,517,236,1,107,64,84,11,92,41,799,142,42,432,54,35,99,81,44,0,True
BR1_3143699330,15.18.710.2811,420,1750,CLASSIC,1,145,35,64,517,17,0,154,517,26,427,-1,31,91,8,81,555,150,254,4,22,111,1,True
BR1_3143706398,15.18.710.2811,420,934,CLASSIC,1,246,35,-1,61,122,0,76,91,58,8,246,78,64,112,22,44,92,233,163,202,37,1,True
BR1_3143710274,15.18.710.2811,420,1572,CLASSIC,0,107,555,-1,91,92,1,-1,800,154,35,17,266,56,4,145,117,777,234,238,498,518,0,True
BR1_3143714171,15.18.710.2811,420,1629,CLASSIC,1,14,35,246,-1,8,0,76,64,91,517,92,41,62,800,236,44,31,107,13,110,43,1,True
BR1_3143720564,15.18.710.2811,420,1679,CLASSIC,0,119,-1,35,157,24,1,76,26,154,58,17,41,5,163,202,43,92,246,134,222,53,0,True
BR1_3143723008,15.18.710.2811,420,1837,CLASSIC,1,61,-1,4,84,246,0,35,517,77,246,17,98,254,99,42,267,10,59,112,236,80,1,True
BR1_3143733504,15.18.710.2811,420,2075,CLASSIC,0,17,-1,35,24,107,1,555,24,157,107,-1,19,56,103,804,43,799,233,163,21,267,0,True
BR1_3143744739,15.18.710.2811,420,1478,CLASSIC,0,555,7,-1,107,-1,1,35,17,799,236,154,83,233,517,15,267,106,56,893,145,111,0,True
BR1_3143749304,15.18.710.2811,420,1348,CLASSIC,1,38,35,-1,37,4,0,-1,-1,800,24,238,23,5,163,145,44,126,64,61,81,555,1,True
BR1_3143792677,15.18.710.2811,420,1492,CLASSIC,0,238,893,86,111,4,1,11,246,432,-1,800,80,254,8,115,555,83,107,103,222,888,0,True
BR1_3143824384,15.18.710.2811,420,1712,CLASSIC,1,37,58,62,555,35,0,77,154,800,11,55,799,107,517,804,16,126,141,163,145,201,1,True
BR1_3143896108,15.18.710.2811,420,1782,CLASSIC,0,517,38,154,-1,92,1,238,107,35,887,55,54,57,3,804,267,14,246,61,236,53,0,True
BR1_3143909950,15.18.710.2811,420,1142,CLASSIC,0,800,-1,555,-1,-1,1,112,-1,555,55,107,777,234,142,81,37,126,24,10,96,53,0,True
BR1_3144036747,15.18.710.2811,420,1766,CLASSIC,1,246,30,107,-1,11,0,246,107,555,126,84,266,143,38,81,37,92,245,34,804,267,1,True
BR1_3144037057,15.18.710.2811,420,910,CLASSIC,0,38,1,238,92,141,1,107,777,804,-1,432,126,35,99,81,78,69,233,103,42,497,0,True
BR1_3144048546,15.18.710.2811,420,1565,CLASSIC,0,246,92,238,107,157,1,107,-1,-1,84,37,799,245,126,145,16,58,64,34,202,60,0,True
BR1_3144132670,15.18.710.2811,420,923,CLASSIC,1,238,24,246,38,107,0,-1,12,555,141,24,799,60,157,498,497,777,154,58,360,143,1,True
BR1_3144140684,15.18.710.2811,420,2051,CLASSIC,0,246,92,-1,555,35,1,-1,42,432,11,238,421,876,3,236,37,24,113,84,235,412,0,True
BR1_3144226658,15.18.710.2811,420,1661,CLASSIC,0,238,-1,7,950,107,1,145,7,246,-1,35,2,234,103,22,518,84,517,134,18,526,0,True
BR1_3144246989,15.18.710.2811,420,1738,CLASSIC,0,238,58,7,157,421,1,42,555,11,-1,55,92,517,126,166,111,24,64,246,804,37,0,True
BR1_3144338081,15.18.710.2811,420,1730,CLASSIC,1,147,7,238,35,-1,0,58,24,102,238,-1,875,80,84,67,526,10,517,157,145,12,1,True
BR1_3144351758,15.18.710.2811,420,1997,CLASSIC,1,42,526,555,200,238,0,58,84,-1,64,55,24,62,8,81,43,157,143,99,96,53,1,True
BR1_3144373463,15.18.710.2811,420,1556,CLASSIC,1,55,517,246,39,11,0,98,555,7,83,236,893,59,126,145,53,41,421,133,29,902,1,True
BR1_3144403890,15.18.710.2811,420,1506,CLASSIC,0,110,54,804,77,800,1,42,39,61,-1,43,24,80,246,103,497,114,19,517,15,37,0,True
BR1_3144426823,15.18.710.2811,420,1488,CLASSIC,1,555,78,81,54,61,0,82,42,893,-1,-1,133,24,103,22,902,41,19,154,30,37,1,True
BR1_3144549104,15.18.710.2811,420,1865,CLASSIC,0,7,-1,92,236,84,1,238,64,799,92,-1,266,143,777,22,432,166,62,893,202,43,0,True
BR1_3144575291,15.18.710.2811,420,1269,CLASSIC,1,555,24,15,7,246,0,24,166,43,157,245,62,77,893,81,16,799,106,136,221,350,1,True
BR1_3144765626,15.18.710.2811,420,2280,CLASSIC,1,126,29,107,-1,804,0,238,64,122,800,37,85,234,25,523,412,78,245,18,222,16,1,True
BR1_3144806793,15.18.710.2811,420,1388,CLASSIC,0,246,107,804,37,157,1,526,78,110,24,122,106,77,517,202,16,58,876,39,103,43,0,True
BR1_3144848875,15.18.710.2811,420,1589,CLASSIC,1,555,517,43,58,107,0,246,238,37,-1,236,92,143,127,21,235,39,30,157,42,497,1,True
BR1_3145116046,15.18.710.2811,420,1610,CLASSIC,1,133,804,84,236,107,0,141,800,35,157,126,92,517,34,145,78,164,64,893,42,518,1,True
BR1_3145121207,15.18.710.2811,420,102,CLASSIC,0,895,61,526,-1,24,1,55,7,804,107,902,799,113,10,236,43,58,5,893,498,53,0,True
BR1_3145141698,15.18.710.2811,420,1510,CLASSIC,0,246,26,111,61,83,1,58,35,799,53,-1,98,5,10,222,117,164,107,7,15,267,0,True
BR1_3145195617,15.18.710.2811,420,2105,CLASSIC,1,77,526,17,35,-1,0,81,107,-1,55,-1,145,62,157,112,80,41,64,61,45,12,1,True
BR1_3145305300,15.18.710.2811,420,1715,CLASSIC,1,11,114,8,-1,107,0,799,141,7,-1,43,266,246,85,22,53,126,32,711,222,412,1,True
BR1_3145321493,15.18.710.2811,420,1669,CLASSIC,1,238,77,147,-1,7,0,141,157,555,107,92,266,246,711,236,267,114,517,166,202,37,1,True
BR1_3145351125,15.18.710.2811,420,2431,CLASSIC,0,804,7,37,25,799,1,777,107,81,43,238,893,421,134,145,12,164,233,800,45,497,0,True
BR1_3145459536,15.18.710.2811,420,1311,CLASSIC,1,-1,7,55,-1,78,0,35,236,107,-1,799,17,5,777,21,526,92,234,13,498,12,1,True
BR1_3145492398,15.18.710.2811,420,1657,CLASSIC,1,157,236,24,17,799,0,236,-1,11,895,-1,114,238,1,235,111,516,163,18,222,412,1,True
BR1_3145507207,15.18.710.2811,420,1405,CLASSIC,0,16,799,24,77,518,1,893,246,61,236,-1,39,427,126,69,12,17,5,10,110,888,0,True
BR1_3145523442,15.18.710.2811,420,735,CLASSIC,1,62,236,-1,910,-1,0,804,61,17,-1,555,14,427,901,21,12,799,64,3,42,267,1,True
BR1_3145535623,15.18.710.2811,420,1673,CLASSIC,0,17,157,141,799,126,1,81,799,55,-1,236,114,238,893,63,89,41,427,777,136,12,0,True
BR1_3145548470,15.18.710.2811,420,2256,CLASSIC,0,246,141,22,107,-1,1,154,107,-1,238,77,126,234,142,145,147,41,517,84,81,111,0,True
BR1_3145563254,15.18.710.2811,420,1239,CLASSIC,0,64,800,61,145,893,1,38,-1,804,51,34,86,233,268,147,235,114,20,99,202,497,0,True
BR1_3145582713,15.18.710.2811,420,1918,CLASSIC,1,64,55,154,234,-1,0,555,81,141,-1,799,79,91,1,21,12,266,30,126,15,37,1,True
BR1_3145644508,15.18.710.2811,420,1301,CLASSIC,1,11,112,107,267,-1,0,38,55,238,246,24,58,91,10,523,412,92,203,777,30,53,1,True
BR1_3145652394,15.18.710.2811,420,1625,CLASSIC,1,-1,7,238,107,61,0,-1,43,15,166,950,799,80,163,22,432,164,35,136,161,412,1,True
BR1_3145657099,15.18.710.2811,420,1688,CLASSIC,1,4,54,-1,107,43,0,7,107,-1,11,893,799,421,34,498,555,266,76,238,42,78,1,True
BR1_3145666181,15.18.710.2811,420,1683,CLASSIC,0,238,91,23,8,-1,1,777,-1,61,11,166,799,62,893,429,555,164,246,10,25,497,0,True
BR1_3145741368,15.19.713.5912,420,931,CLASSIC,0,92,33,246,121,78,1,804,-1,35,30,-1,150,799,7,498,267,126,76,238,145,111,0,True
BR1_3145747978,15.19.713.5912,420,1518,CLASSIC,1,-1,35,-1,55,-1,0,238,78,11,804,-1,17,107,3,81,497,79,59,61,42,518,1,True
BR1_3145766435,15.19.713.5912,420,1741,CLASSIC,0,246,24,17,35,111,1,246,11,107,58,78,34,245,81,236,267,92,799,134,119,555,0,True
BR1_3145854091,15.19.713.5912,420,1362,CLASSIC,0,-1,35,107,60,-1,1,17,-1,107,246,267,421,238,61,81,43,69,131,103,222,89,0,True
BR1_3145873851,15.19.713.5912,420,114,CLASSIC,1,62,55,126,145,7,0,111,895,-1,800,-1,27,131,157,901,53,150,246,13,202,37,1,True
